User,text,time
tsukiji,"2016/12/01
小澤君とEnglishラウンジに行く
先生との打ち合わせ
・打ち合わせでの内容はメモしておきました
・英語の論文探し
・昨日見繕ったもののリンクが切れて紛失したのでまた探していましたですが、なかなかいい感じのが見つかりませんでした
備忘録：etadata extraction、Feature extraction
・FINDING NEWS-TOPIC ORIENTED INFLUENTIAL TWITTER USERS BASED ON TOPIC RELATED HASHTAG COMMUNITY DETECTION
・Predicting personality traits related to consumer behavior using SNS analysis
・Modeling the heterogeneity of human dynamics based on the measurements of influential users in Sina Microblog",1480586480.000012,2016-12-01 19:01:20.000012
otaki,"2016/12/01　作業報告
・ffmpegを利用した動画フレーム分割と分割したフレームを判定し、カウントするphpプログラの作成
→cost_decision_v1.php",1480583199.000011,2016-12-01 18:06:39.000011
matsumoto,"2016/12/01作業報告
Rの環境構築
DPマッチングについての調査
→RStudioを用いてCSVファイルからの数値計算などは出来たのですが、DPマッチングはまだ理解しきれていない部分もあり、上手く行かなかったので、
今週～来週ぐらいの完成を目処に頑張っていきたいと思います...",1480581688.000009,2016-12-01 17:41:28.000009
takahashim,アプローチ計画ワークシートは明日見せます。,1480574795.000008,2016-12-01 15:46:35.000008
takahashim,"2016/12/01 作業報告
・プログラムに交通費帳票のダウンロードリンクを作成しました。（実験を進めるためです。
・チェックリストの内容をリスト化し、「アプローチ計画ワークシート」の作成をしました。
・パワーポイントの編集をしました。提案内容で書類作成サポートシステムと、企業情報に関するシステムの合体をしました。",1480574778.000007,2016-12-01 15:46:18.000007
kumada,"2016/11/30 作業報告
・プログラムの修正
　形態素解析した結果を分かち書きでも出力できるように修正
・セミナーでの指摘事項まとめました
・検索対象を決めるためにエラーメッセージと問題文を形態素解析したものをくっつけて
　どういった結果が出るか確認しながら決めていきたいと思います。",1480503798.000006,2016-11-30 20:03:18.000006
tsukiji,"2016/11/30 作業報告
英語の文献調べていました。それっぽいのを見つけたので明日詳細に読んでみようと思います。
下のは忘れないように検索キーワードのメモと、見つけた文献です
備忘録：SNS Analysis、influential users、extraction、Characteristic ,User properties
・<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=GeneralSearch&amp;qid=6&amp;SID=N1RbmUDqprLQdez1LAl&amp;page=2&amp;doc=12>
・<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=OneClickSearch&amp;qid=9&amp;SID=N1RbmUDqprLQdez1LAl&amp;page=2&amp;doc=12>
・<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=OneClickSearch&amp;qid=9&amp;SID=N1RbmUDqprLQdez1LAl&amp;page=1&amp;doc=6>
・<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=OneClickSearch&amp;qid=11&amp;SID=N1RbmUDqprLQdez1LAl&amp;page=1&amp;doc=1>",1480501086.000004,2016-11-30 19:18:06.000004
matsumoto,"2016/11/30 作業報告
･セミナーの実施
･メトロノームでの加速度取得、動画視聴での加速度取得実験
･取得した加速度をグラフ化
→加速度のデータが一通り揃ったので、今後はDPマッチングで今回のデータを利用できるように調整していきます。",1480496864.000003,2016-11-30 18:07:44.000003
otaki,"2016/11/30　作業報告
・セミナーで指摘された箇所のスライド修正",1480496307.000002,2016-11-30 17:58:27.000002
t.kasai,"2016/11/29
・卒論のフォーマット修正",1480417709.000003,2016-11-29 20:08:29.000003
tsukiji,"2016/11/29
英語の論文調べ：あんまり目ぼしいのに見つけられらせんでした
検索ワードが悪かったのかもしれません
それっぽいのを備忘録としてリンクをここに貼っておきます
<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=GeneralSearch&amp;qid=8&amp;SID=Y13lqdpC4sm9jWcjILf&amp;page=1&amp;doc=2>
<http://apps.webofknowledge.com/full_record.do?product=WOS&amp;search_mode=GeneralSearch&amp;qid=8&amp;SID=Y13lqdpC4sm9jWcjILf&amp;page=1&amp;doc=4>
検索ワード：FEATURE EXTRACTION METHODで検索してみようと思います",1480417395.000002,2016-11-29 20:03:15.000002
kumada,"2016/11/29 作業報告
・卒論の修正
　ページ番号の修正
　表の書式,改行箇所の修正
　提案方式の概要図・提案方式の訂正",1480409889.000006,2016-11-29 17:58:09.000006
shimizu,"2016/11/29 作業報告
・卒論の修正
　・ページ番号の修正
　・表の書式，空行などのレイアウト変更
・スライドの修正
　・入力単語の検出範囲について追記
　・予備実験の目的と概要を追記
・予備実験用の単語予測プログラムの作成
　・Web上で動作させられていないので，同様のアルゴリズムのプロトタイプを作成中
　・入力単語から相関ルールを出すところまで完成．入力が文章だった場合にも機能するように調整中",1480409678.000005,2016-11-29 17:54:38.000005
otaki,"2016/11/29　作業報告
・コスト判定プログラム
→cost_decision.phpを作成、このプログラムではcall_python.phpで得た結果を返り値として受け取りカウントしていくプログラム
・卒論
→フォーマットの修正",1480407473.000004,2016-11-29 17:17:53.000004
takahashim,"2016 /11/29　作業報告
就職活動のマナーについて調べなおしました．
マイナビからです。
会社説明会のマナー
<https://job.mynavi.jp/conts/2017/manner/vol05/02.html>

身だしなみ
<https://job.mynavi.jp/conts/2017/manner/vol01/index.html>
PDFで準備している

持ち物　
<https://job.mynavi.jp/conts/2017/manner/vol01/02.html>
主にこの3つのマナーをコンテンツとして準備しようと考えています。
このほかに伺い書のことについても準備として追加すればよいと考えています。

ほかに、チェックリスト動的集計機能と交通費帳票についての実験を考えました。
OneDriveにあげときます。",1480403245.000002,2016-11-29 16:07:25.000002
kumada,"2016 /11/28作業報告
・卒論
「提案方式」「実装」の項目を記述しました。
・プログラム
　HTML上の問題文をDBに入れて形態素解析したかったのですが、問題文をうまく引っ張てこれなかったので、
　入力フォームから送信した質問文をサーバー上にて形態素解析（mecab使用）し,テキストに出力するプログラムを作成しました。
・その他
　研究室に復帰してからいただいた指摘をExeclに記載
・今後の作業
　問題文と質問文くっつけて形態素解析したもので検索
    問題文を形態素解析したものと質問文をくっつけたもので検索等いろいろ試す。
　卒論の資料作成&amp;訂正",1480331740.000006,2016-11-28 20:15:40.000006
